0,1,2,3
149,-86.7880859375,-110.9580078125,536.6000061035156
150,-86.7880859375,-110.9580078125,540.6000061035156
151,-86.7880859375,-110.9580078125,541.1000061035156
152,-86.7880859375,-110.1396484375,537.1000061035156
153,-86.7880859375,-110.1396484375,539.6000061035156
154,-86.7880859375,-110.1396484375,540.1000061035156
155,-86.7880859375,-109.3212890625,537.6000061035156
156,-86.7880859375,-109.3212890625,539.1000061035156
157,-86.7880859375,-108.5029296875,538.1000061035156
158,-86.7880859375,-108.5029296875,538.6000061035156
159,-86.7880859375,-107.6845703125,538.6000061035156
160,-86.7880859375,-106.8662109375,538.6000061035156
161,-86.7880859375,-104.4111328125,517.6000061035156
162,-86.7880859375,-100.3193359375,570.1000061035156
163,-86.7880859375,-99.5009765625,570.1000061035156
164,-86.7880859375,-98.6826171875,569.1000061035156
165,-86.7880859375,-98.6826171875,569.6000061035156
166,-86.7880859375,-97.8642578125,570.1000061035156
167,-86.7880859375,-91.3173828125,477.6000061035156
168,-86.7880859375,-91.3173828125,537.6000061035156
169,-86.7880859375,-90.4990234375,477.6000061035156
170,-86.7880859375,-89.6806640625,477.6000061035156
171,-86.7880859375,-85.5888671875,566.1000061035156
172,-86.7880859375,-85.5888671875,566.6000061035156
173,-86.7880859375,-84.7705078125,565.6000061035156
174,-86.7880859375,-83.9521484375,565.6000061035156
175,-86.7880859375,-83.1337890625,565.1000061035156
176,-86.7880859375,-82.3154296875,564.6000061035156
177,-86.7880859375,-81.4970703125,514.6000061035156
178,-86.7880859375,-80.6787109375,564.1000061035156
179,-86.7880859375,-77.4052734375,562.6000061035156
180,-86.7880859375,-76.5869140625,561.6000061035156
181,-86.7880859375,-75.7685546875,561.1000061035156
182,-86.7880859375,-74.9501953125,561.1000061035156
183,-86.7880859375,-74.1318359375,560.1000061035156
184,-86.7880859375,-73.3134765625,559.6000061035156
185,-86.7880859375,-71.6767578125,558.1000061035156
186,-86.7880859375,-70.8583984375,558.1000061035156
187,-86.7880859375,-58.5830078125,540.1000061035156
188,-86.7880859375,-58.5830078125,541.1000061035156
189,-86.7880859375,-58.5830078125,545.1000061035156
190,-86.7880859375,-57.7646484375,541.6000061035156
191,-86.7880859375,-57.7646484375,542.1000061035156
192,-86.7880859375,-57.7646484375,542.6000061035156
193,-86.7880859375,-57.7646484375,543.1000061035156
194,-86.7880859375,-57.7646484375,543.6000061035156
195,-86.7880859375,-57.7646484375,544.1000061035156
196,-85.9697265625,-111.7763671875,534.6000061035156
197,-85.9697265625,-106.0478515625,538.6000061035156
198,-85.9697265625,-105.2294921875,539.1000061035156
199,-85.9697265625,-104.4111328125,517.6000061035156
200,-85.9697265625,-104.4111328125,539.6000061035156
201,-85.9697265625,-103.5927734375,539.6000061035156
202,-85.9697265625,-101.1376953125,570.1000061035156
203,-85.9697265625,-97.0458984375,570.1000061035156
204,-85.9697265625,-92.9541015625,477.6000061035156
205,-85.9697265625,-92.1357421875,477.6000061035156
206,-85.9697265625,-90.4990234375,538.1000061035156
207,-85.9697265625,-88.8623046875,478.1000061035156
208,-85.9697265625,-88.0439453125,478.6000061035156
209,-85.9697265625,-87.2255859375,479.1000061035156
210,-85.9697265625,-86.4072265625,479.6000061035156
211,-85.9697265625,-85.5888671875,567.1000061035156
212,-85.9697265625,-82.3154296875,565.6000061035156
213,-85.9697265625,-81.4970703125,515.1000061035156
214,-85.9697265625,-79.8603515625,564.1000061035156
215,-85.9697265625,-76.5869140625,562.1000061035156
216,-85.9697265625,-74.1318359375,561.1000061035156
217,-85.9697265625,-73.3134765625,560.6000061035156
218,-85.9697265625,-64.3115234375,552.1000061035156
219,-85.9697265625,-64.3115234375,553.1000061035156
220,-85.9697265625,-63.4931640625,551.1000061035156
221,-85.9697265625,-63.4931640625,551.6000061035156
222,-85.9697265625,-62.6748046875,550.6000061035156
223,-85.9697265625,-59.4013671875,547.6000061035156
224,-85.9697265625,-59.4013671875,548.1000061035156
225,-85.9697265625,-58.5830078125,545.6000061035156
226,-85.9697265625,-58.5830078125,546.1000061035156
227,-85.9697265625,-57.7646484375,544.6000061035156
228,-85.1513671875,-103.5927734375,518.1000061035156
229,-85.1513671875,-102.7744140625,540.1000061035156
230,-85.1513671875,-101.9560546875,540.1000061035156
231,-85.1513671875,-101.9560546875,570.6000061035156
232,-85.1513671875,-97.0458984375,570.6000061035156
233,-85.1513671875,-97.0458984375,571.1000061035156
234,-85.1513671875,-97.0458984375,571.6000061035156
235,-85.1513671875,-94.5908203125,478.1000061035156
236,-85.1513671875,-93.7724609375,477.6000061035156
237,-85.1513671875,-90.4990234375,570.1000061035156
238,-85.1513671875,-89.6806640625,538.1000061035156
239,-85.1513671875,-86.4072265625,568.6000061035156
240,-85.1513671875,-85.5888671875,480.1000061035156
241,-85.1513671875,-85.5888671875,567.6000061035156
242,-85.1513671875,-85.5888671875,568.1000061035156
243,-85.1513671875,-84.7705078125,480.6000061035156
244,-85.1513671875,-82.3154296875,566.1000061035156
245,-85.1513671875,-81.4970703125,515.6000061035156
246,-85.1513671875,-79.8603515625,564.6000061035156
247,-85.1513671875,-75.7685546875,562.6000061035156
248,-85.1513671875,-74.9501953125,561.6000061035156
249,-85.1513671875,-72.4951171875,561.1000061035156
250,-85.1513671875,-65.1298828125,552.6000061035156
251,-85.1513671875,-65.1298828125,553.6000061035156
252,-85.1513671875,-61.8564453125,550.1000061035156
253,-85.1513671875,-61.0380859375,550.1000061035156
254,-85.1513671875,-59.4013671875,548.6000061035156
255,-85.1513671875,-58.5830078125,546.6000061035156
256,-85.1513671875,-58.5830078125,547.1000061035156
257,-84.3330078125,-102.7744140625,518.6000061035156
258,-84.3330078125,-102.7744140625,571.1000061035156
259,-84.3330078125,-102.7744140625,571.6000061035156
260,-84.3330078125,-101.1376953125,540.1000061035156
261,-84.3330078125,-97.8642578125,572.1000061035156
262,-84.3330078125,-97.8642578125,572.6000061035156
263,-84.3330078125,-97.8642578125,573.1000061035156
264,-84.3330078125,-96.2275390625,571.6000061035156
265,-84.3330078125,-95.4091796875,478.6000061035156
266,-84.3330078125,-95.4091796875,571.6000061035156
267,-84.3330078125,-94.5908203125,571.6000061035156
268,-84.3330078125,-93.7724609375,571.6000061035156
269,-84.3330078125,-92.9541015625,571.6000061035156
270,-84.3330078125,-92.1357421875,571.1000061035156
271,-84.3330078125,-91.3173828125,570.6000061035156
272,-84.3330078125,-89.6806640625,538.6000061035156
273,-84.3330078125,-89.6806640625,570.1000061035156
274,-84.3330078125,-88.8623046875,570.1000061035156
275,-84.3330078125,-88.0439453125,569.6000061035156
276,-84.3330078125,-87.2255859375,569.1000061035156
277,-84.3330078125,-84.7705078125,481.1000061035156
278,-84.3330078125,-84.7705078125,568.6000061035156
279,-84.3330078125,-83.9521484375,481.6000061035156
280,-84.3330078125,-81.4970703125,566.6000061035156
281,-84.3330078125,-80.6787109375,515.6000061035156
282,-84.3330078125,-79.0419921875,565.1000061035156
283,-84.3330078125,-76.5869140625,564.1000061035156
284,-84.3330078125,-75.7685546875,563.1000061035156
285,-84.3330078125,-75.7685546875,563.6000061035156
286,-84.3330078125,-74.9501953125,562.6000061035156
287,-84.3330078125,-74.1318359375,562.1000061035156
288,-84.3330078125,-73.3134765625,516.1000061035156
289,-84.3330078125,-73.3134765625,561.6000061035156
290,-84.3330078125,-71.6767578125,561.1000061035156
291,-84.3330078125,-70.8583984375,561.1000061035156
292,-84.3330078125,-65.9482421875,554.1000061035156
293,-84.3330078125,-60.2197265625,549.6000061035156
294,-84.3330078125,-60.2197265625,550.6000061035156
295,-84.3330078125,-59.4013671875,549.1000061035156
296,-83.5146484375,-109.3212890625,571.1000061035156
297,-83.5146484375,-108.5029296875,571.6000061035156
298,-83.5146484375,-107.6845703125,572.1000061035156
299,-83.5146484375,-106.8662109375,572.6000061035156
300,-83.5146484375,-106.0478515625,572.6000061035156
301,-83.5146484375,-105.2294921875,572.6000061035156
302,-83.5146484375,-104.4111328125,572.6000061035156
303,-83.5146484375,-103.5927734375,572.1000061035156
304,-83.5146484375,-102.7744140625,519.1000061035156
305,-83.5146484375,-100.3193359375,540.6000061035156
306,-83.5146484375,-99.5009765625,541.1000061035156
307,-83.5146484375,-95.4091796875,479.1000061035156
308,-83.5146484375,-95.4091796875,479.6000061035156
309,-83.5146484375,-92.1357421875,571.6000061035156
310,-83.5146484375,-89.6806640625,538.6000061035156
311,-83.5146484375,-88.0439453125,570.1000061035156
312,-83.5146484375,-83.9521484375,482.1000061035156
313,-83.5146484375,-83.9521484375,568.1000061035156
314,-83.5146484375,-83.1337890625,482.6000061035156
315,-83.5146484375,-82.3154296875,567.1000061035156
316,-83.5146484375,-80.6787109375,515.6000061035156
317,-83.5146484375,-79.8603515625,541.1000061035156
318,-83.5146484375,-79.0419921875,565.1000061035156
319,-83.5146484375,-78.2236328125,564.6000061035156
320,-83.5146484375,-77.4052734375,564.1000061035156
321,-83.5146484375,-73.3134765625,515.6000061035156
322,-83.5146484375,-70.0400390625,549.1000061035156
323,-83.5146484375,-65.9482421875,554.6000061035156
324,-83.5146484375,-65.9482421875,555.1000061035156
325,-83.5146484375,-60.2197265625,551.1000061035156
326,-83.5146484375,-58.5830078125,548.6000061035156
327,-83.5146484375,-49.5810546875,479.1000061035156
328,-83.5146484375,-49.5810546875,479.6000061035156
329,-82.6962890625,-106.8662109375,574.1000061035156
330,-82.6962890625,-106.0478515625,573.6000061035156
331,-82.6962890625,-105.2294921875,572.1000061035156
332,-82.6962890625,-105.2294921875,573.1000061035156
333,-82.6962890625,-104.4111328125,573.1000061035156
334,-82.6962890625,-103.5927734375,573.6000061035156
335,-82.6962890625,-101.9560546875,519.1000061035156
336,-82.6962890625,-98.6826171875,541.1000061035156
337,-82.6962890625,-97.0458984375,481.6000061035156
338,-82.6962890625,-97.0458984375,482.1000061035156
339,-82.6962890625,-96.2275390625,480.1000061035156
340,-82.6962890625,-96.2275390625,480.6000061035156
341,-82.6962890625,-96.2275390625,481.1000061035156
342,-82.6962890625,-95.4091796875,573.1000061035156
343,-82.6962890625,-94.5908203125,573.1000061035156
344,-82.6962890625,-92.9541015625,573.1000061035156
345,-82.6962890625,-92.1357421875,572.1000061035156
346,-82.6962890625,-92.1357421875,572.6000061035156
347,-82.6962890625,-91.3173828125,571.6000061035156
348,-82.6962890625,-90.4990234375,571.6000061035156
349,-82.6962890625,-89.6806640625,571.6000061035156
350,-82.6962890625,-88.8623046875,539.1000061035156
351,-82.6962890625,-88.0439453125,570.6000061035156
352,-82.6962890625,-88.0439453125,571.1000061035156
353,-82.6962890625,-83.1337890625,483.1000061035156
354,-82.6962890625,-83.1337890625,567.6000061035156
355,-82.6962890625,-81.4970703125,567.1000061035156
356,-82.6962890625,-79.8603515625,516.1000061035156
357,-82.6962890625,-79.8603515625,541.6000061035156
358,-82.6962890625,-79.8603515625,542.1000061035156
359,-82.6962890625,-79.8603515625,566.1000061035156
360,-82.6962890625,-79.8603515625,566.6000061035156
361,-82.6962890625,-79.0419921875,565.6000061035156
362,-82.6962890625,-73.3134765625,515.6000061035156
363,-82.6962890625,-69.2216796875,548.6000061035156
364,-82.6962890625,-65.9482421875,555.6000061035156
365,-82.6962890625,-60.2197265625,551.6000061035156
366,-82.6962890625,-57.7646484375,548.1000061035156
367,-82.6962890625,-49.5810546875,480.1000061035156
368,-82.6962890625,-49.5810546875,480.6000061035156
369,-81.8779296875,-107.6845703125,574.1000061035156
370,-81.8779296875,-106.0478515625,489.1000061035156
371,-81.8779296875,-105.2294921875,488.6000061035156
372,-81.8779296875,-105.2294921875,571.6000061035156
373,-81.8779296875,-104.4111328125,487.6000061035156
374,-81.8779296875,-104.4111328125,488.1000061035156
375,-81.8779296875,-103.5927734375,487.1000061035156
376,-81.8779296875,-102.7744140625,486.6000061035156
377,-81.8779296875,-102.7744140625,574.1000061035156
378,-81.8779296875,-101.1376953125,519.6000061035156
379,-81.8779296875,-98.6826171875,483.1000061035156
380,-81.8779296875,-98.6826171875,483.6000061035156
381,-81.8779296875,-97.8642578125,482.6000061035156
382,-81.8779296875,-97.8642578125,541.1000061035156
383,-81.8779296875,-93.7724609375,573.1000061035156
384,-81.8779296875,-92.1357421875,573.1000061035156
385,-81.8779296875,-88.8623046875,571.6000061035156
386,-81.8779296875,-88.0439453125,539.6000061035156
387,-81.8779296875,-87.2255859375,571.1000061035156
388,-81.8779296875,-84.7705078125,569.6000061035156
389,-81.8779296875,-83.9521484375,569.1000061035156
390,-81.8779296875,-83.1337890625,568.6000061035156
391,-81.8779296875,-82.3154296875,483.6000061035156
392,-81.8779296875,-82.3154296875,568.1000061035156
393,-81.8779296875,-80.6787109375,567.1000061035156
394,-81.8779296875,-79.8603515625,516.1000061035156
395,-81.8779296875,-79.0419921875,542.6000061035156
396,-81.8779296875,-73.3134765625,515.6000061035156
397,-81.8779296875,-69.2216796875,548.1000061035156
398,-81.8779296875,-66.7666015625,556.6000061035156
399,-81.8779296875,-65.9482421875,556.1000061035156
400,-81.8779296875,-60.2197265625,552.1000061035156
401,-81.8779296875,-58.5830078125,547.6000061035156
402,-81.8779296875,-56.9462890625,548.1000061035156
403,-81.8779296875,-49.5810546875,481.1000061035156
404,-81.8779296875,-49.5810546875,481.6000061035156
405,-81.0595703125,-108.5029296875,574.6000061035156
406,-81.0595703125,-106.8662109375,489.6000061035156
407,-81.0595703125,-104.4111328125,571.1000061035156
408,-81.0595703125,-102.7744140625,574.6000061035156
409,-81.0595703125,-101.9560546875,486.1000061035156
410,-81.0595703125,-101.1376953125,485.1000061035156
411,-81.0595703125,-101.1376953125,485.6000061035156
412,-81.0595703125,-100.3193359375,484.6000061035156
413,-81.0595703125,-100.3193359375,519.6000061035156
414,-81.0595703125,-99.5009765625,484.1000061035156
415,-81.0595703125,-99.5009765625,519.6000061035156
416,-81.0595703125,-97.0458984375,541.6000061035156
417,-81.0595703125,-95.4091796875,548.1000061035156
418,-81.0595703125,-95.4091796875,574.6000061035156
419,-81.0595703125,-94.5908203125,573.6000061035156
420,-81.0595703125,-91.3173828125,573.1000061035156
421,-81.0595703125,-90.4990234375,573.1000061035156
422,-81.0595703125,-89.6806640625,572.6000061035156
423,-81.0595703125,-88.8623046875,572.1000061035156
424,-81.0595703125,-88.0439453125,539.6000061035156
425,-81.0595703125,-86.4072265625,570.6000061035156
426,-81.0595703125,-85.5888671875,570.6000061035156
427,-81.0595703125,-84.7705078125,570.1000061035156
428,-81.0595703125,-82.3154296875,484.1000061035156
429,-81.0595703125,-81.4970703125,568.1000061035156
430,-81.0595703125,-80.6787109375,568.6000061035156
431,-81.0595703125,-79.8603515625,516.1000061035156
432,-81.0595703125,-79.0419921875,542.6000061035156
433,-81.0595703125,-73.3134765625,515.6000061035156
434,-81.0595703125,-68.4033203125,548.1000061035156
435,-81.0595703125,-67.5849609375,547.6000061035156
436,-81.0595703125,-66.7666015625,557.1000061035156
437,-81.0595703125,-66.7666015625,557.6000061035156
438,-81.0595703125,-60.2197265625,552.6000061035156
439,-81.0595703125,-59.4013671875,547.1000061035156
440,-81.0595703125,-59.4013671875,553.1000061035156
441,-81.0595703125,-56.1279296875,547.6000061035156
442,-81.0595703125,-55.3095703125,547.6000061035156
443,-81.0595703125,-49.5810546875,482.1000061035156
444,-81.0595703125,-49.5810546875,482.6000061035156
445,-81.0595703125,-49.5810546875,483.1000061035156
446,-80.2412109375,-122.4150390625,552.1000061035156
447,-80.2412109375,-119.9599609375,549.1000061035156
448,-80.2412109375,-108.5029296875,574.6000061035156
449,-80.2412109375,-106.8662109375,490.1000061035156
450,-80.2412109375,-106.8662109375,490.6000061035156
451,-80.2412109375,-101.9560546875,574.6000061035156
452,-80.2412109375,-98.6826171875,519.6000061035156
453,-80.2412109375,-97.0458984375,541.6000061035156
454,-80.2412109375,-95.4091796875,548.1000061035156
455,-80.2412109375,-94.5908203125,574.1000061035156
456,-80.2412109375,-88.8623046875,573.1000061035156
457,-80.2412109375,-87.2255859375,540.1000061035156
458,-80.2412109375,-83.9521484375,570.1000061035156
459,-80.2412109375,-81.4970703125,484.6000061035156
460,-80.2412109375,-79.8603515625,516.1000061035156
461,-80.2412109375,-79.0419921875,543.1000061035156
462,-80.2412109375,-73.3134765625,515.6000061035156
463,-80.2412109375,-67.5849609375,547.1000061035156
464,-80.2412109375,-66.7666015625,558.1000061035156
465,-80.2412109375,-66.7666015625,558.6000061035156
466,-80.2412109375,-60.2197265625,546.6000061035156
467,-80.2412109375,-54.4912109375,547.1000061035156
468,-80.2412109375,-49.5810546875,483.6000061035156
469,-80.2412109375,-49.5810546875,484.1000061035156
470,-80.2412109375,-49.5810546875,484.6000061035156
471,-79.4228515625,-123.2333984375,553.6000061035156
472,-79.4228515625,-123.2333984375,554.1000061035156
473,-79.4228515625,-122.4150390625,551.6000061035156
474,-79.4228515625,-122.4150390625,552.6000061035156
475,-79.4228515625,-122.4150390625,553.1000061035156
476,-79.4228515625,-121.5966796875,550.6000061035156
477,-79.4228515625,-121.5966796875,551.1000061035156
478,-79.4228515625,-120.7783203125,549.6000061035156
479,-79.4228515625,-120.7783203125,550.1000061035156
480,-79.4228515625,-108.5029296875,575.1000061035156
481,-79.4228515625,-108.5029296875,575.6000061035156
482,-79.4228515625,-107.6845703125,491.1000061035156
483,-79.4228515625,-101.9560546875,575.1000061035156
484,-79.4228515625,-101.9560546875,575.6000061035156
485,-79.4228515625,-97.8642578125,519.6000061035156
486,-79.4228515625,-96.2275390625,542.1000061035156
487,-79.4228515625,-94.5908203125,548.6000061035156
488,-79.4228515625,-94.5908203125,574.6000061035156
489,-79.4228515625,-92.1357421875,574.6000061035156
490,-79.4228515625,-91.3173828125,574.6000061035156
491,-79.4228515625,-88.0439453125,573.1000061035156
492,-79.4228515625,-87.2255859375,540.1000061035156
493,-79.4228515625,-87.2255859375,573.1000061035156
494,-79.4228515625,-86.4072265625,555.1000061035156
495,-79.4228515625,-86.4072265625,572.6000061035156
496,-79.4228515625,-85.5888671875,572.1000061035156
497,-79.4228515625,-84.7705078125,570.6000061035156
498,-79.4228515625,-84.7705078125,571.6000061035156
499,-79.4228515625,-83.9521484375,571.1000061035156
500,-79.4228515625,-81.4970703125,485.1000061035156
501,-79.4228515625,-79.0419921875,516.1000061035156
502,-79.4228515625,-79.0419921875,543.1000061035156
503,-79.4228515625,-73.3134765625,515.6000061035156
504,-79.4228515625,-68.4033203125,547.1000061035156
505,-79.4228515625,-67.5849609375,559.1000061035156
506,-79.4228515625,-56.1279296875,521.1000061035156
507,-79.4228515625,-56.1279296875,521.6000061035156
508,-79.4228515625,-56.1279296875,522.1000061035156
509,-79.4228515625,-56.1279296875,522.6000061035156
510,-79.4228515625,-55.3095703125,523.1000061035156
511,-79.4228515625,-55.3095703125,523.6000061035156
512,-79.4228515625,-54.4912109375,547.1000061035156
513,-79.4228515625,-53.6728515625,511.6000061035156
514,-79.4228515625,-53.6728515625,512.1000061035156
515,-79.4228515625,-50.3994140625,485.1000061035156
516,-78.6044921875,-124.0517578125,555.6000061035156
517,-78.6044921875,-124.0517578125,556.1000061035156
518,-78.6044921875,-124.0517578125,556.6000061035156
519,-78.6044921875,-123.2333984375,554.6000061035156
520,-78.6044921875,-123.2333984375,555.1000061035156
521,-78.6044921875,-109.3212890625,576.1000061035156
522,-78.6044921875,-107.6845703125,491.1000061035156
523,-78.6044921875,-107.6845703125,563.1000061035156
524,-78.6044921875,-106.8662109375,562.6000061035156
525,-78.6044921875,-106.0478515625,562.1000061035156
526,-78.6044921875,-101.9560546875,576.1000061035156
527,-78.6044921875,-97.0458984375,519.6000061035156
528,-78.6044921875,-96.2275390625,519.6000061035156
529,-78.6044921875,-95.4091796875,542.6000061035156
530,-78.6044921875,-93.7724609375,548.6000061035156
531,-78.6044921875,-90.4990234375,574.6000061035156
532,-78.6044921875,-86.4072265625,540.6000061035156
533,-78.6044921875,-86.4072265625,555.1000061035156
534,-78.6044921875,-86.4072265625,573.1000061035156
535,-78.6044921875,-83.1337890625,571.6000061035156
536,-78.6044921875,-80.6787109375,484.6000061035156
