0,1,2,3
91,-64.4990234375,-109.8681640625,448.5
92,-64.4990234375,-86.9287109375,502.0
93,-64.4990234375,-84.3798828125,483.5
94,-64.4990234375,-84.3798828125,484.0
95,-64.4990234375,-80.9814453125,498.0
96,-63.6494140625,-136.2060546875,485.0
97,-63.6494140625,-126.0107421875,456.5
98,-63.6494140625,-125.1611328125,456.5
99,-63.6494140625,-124.3115234375,456.0
100,-63.6494140625,-123.4619140625,456.0
101,-63.6494140625,-123.4619140625,513.5
102,-63.6494140625,-122.6123046875,456.0
103,-63.6494140625,-122.6123046875,513.5
104,-63.6494140625,-121.7626953125,456.0
105,-63.6494140625,-121.7626953125,513.5
106,-63.6494140625,-120.9130859375,456.0
107,-63.6494140625,-120.9130859375,513.0
108,-63.6494140625,-120.0634765625,456.5
109,-63.6494140625,-118.3642578125,515.5
110,-63.6494140625,-118.3642578125,516.0
111,-63.6494140625,-109.0185546875,448.0
112,-63.6494140625,-108.1689453125,447.0
113,-63.6494140625,-108.1689453125,447.5
114,-63.6494140625,-107.3193359375,446.5
115,-63.6494140625,-92.8759765625,481.0
116,-63.6494140625,-92.8759765625,481.5
117,-63.6494140625,-86.9287109375,502.5
118,-63.6494140625,-86.9287109375,503.0
119,-63.6494140625,-86.9287109375,503.5
120,-63.6494140625,-86.0791015625,486.0
121,-63.6494140625,-85.2294921875,484.5
122,-63.6494140625,-85.2294921875,485.0
123,-63.6494140625,-80.1318359375,497.5
124,-62.7998046875,-136.2060546875,485.0
125,-62.7998046875,-127.7099609375,458.0
126,-62.7998046875,-127.7099609375,458.5
127,-62.7998046875,-127.7099609375,459.0
128,-62.7998046875,-127.7099609375,514.5
129,-62.7998046875,-126.8603515625,457.0
130,-62.7998046875,-126.8603515625,457.5
131,-62.7998046875,-126.8603515625,514.5
132,-62.7998046875,-126.0107421875,514.5
133,-62.7998046875,-125.1611328125,514.0
134,-62.7998046875,-124.3115234375,513.5
135,-62.7998046875,-119.2138671875,457.0
136,-62.7998046875,-119.2138671875,457.5
137,-62.7998046875,-119.2138671875,458.0
138,-62.7998046875,-119.2138671875,518.0
139,-62.7998046875,-118.3642578125,516.5
140,-62.7998046875,-118.3642578125,517.0
141,-62.7998046875,-118.3642578125,517.5
142,-62.7998046875,-106.4697265625,446.0
143,-62.7998046875,-105.6201171875,446.0
144,-62.7998046875,-92.8759765625,482.0
145,-62.7998046875,-92.8759765625,482.5
146,-62.7998046875,-86.0791015625,485.5
147,-62.7998046875,-86.0791015625,486.5
148,-62.7998046875,-86.0791015625,504.0
149,-62.7998046875,-79.2822265625,497.5
150,-61.9501953125,-136.2060546875,485.5
151,-61.9501953125,-135.3564453125,486.0
152,-61.9501953125,-127.7099609375,459.5
153,-61.9501953125,-127.7099609375,460.0
154,-61.9501953125,-120.9130859375,460.0
155,-61.9501953125,-120.0634765625,459.5
156,-61.9501953125,-120.0634765625,460.5
157,-61.9501953125,-119.2138671875,458.5
158,-61.9501953125,-119.2138671875,459.0
159,-61.9501953125,-119.2138671875,518.5
160,-61.9501953125,-119.2138671875,519.0
161,-61.9501953125,-118.3642578125,519.5
162,-61.9501953125,-104.7705078125,445.0
163,-61.9501953125,-104.7705078125,445.5
164,-61.9501953125,-103.9208984375,444.5
165,-61.9501953125,-92.0263671875,483.0
166,-61.9501953125,-92.0263671875,483.5
167,-61.9501953125,-92.0263671875,484.0
168,-61.9501953125,-87.7783203125,487.5
169,-61.9501953125,-86.9287109375,487.0
170,-61.9501953125,-86.0791015625,504.5
171,-61.9501953125,-86.0791015625,505.0
172,-61.9501953125,-78.4326171875,498.0
173,-61.9501953125,-78.4326171875,498.5
174,-61.9501953125,-78.4326171875,499.0
175,-61.9501953125,-78.4326171875,499.5
176,-61.1005859375,-135.3564453125,486.5
177,-61.1005859375,-127.7099609375,461.0
178,-61.1005859375,-127.7099609375,461.5
179,-61.1005859375,-126.8603515625,460.5
180,-61.1005859375,-126.8603515625,462.0
181,-61.1005859375,-126.8603515625,462.5
182,-61.1005859375,-126.8603515625,463.0
183,-61.1005859375,-126.8603515625,463.5
184,-61.1005859375,-126.0107421875,460.0
185,-61.1005859375,-125.1611328125,460.0
186,-61.1005859375,-124.3115234375,460.0
187,-61.1005859375,-123.4619140625,459.5
188,-61.1005859375,-122.6123046875,459.5
189,-61.1005859375,-121.7626953125,459.5
190,-61.1005859375,-120.0634765625,461.0
191,-61.1005859375,-120.0634765625,461.5
192,-61.1005859375,-119.2138671875,462.0
193,-61.1005859375,-119.2138671875,462.5
194,-61.1005859375,-119.2138671875,463.0
195,-61.1005859375,-117.5146484375,520.0
196,-61.1005859375,-117.5146484375,520.5
197,-61.1005859375,-103.0712890625,444.5
198,-61.1005859375,-92.0263671875,484.5
199,-61.1005859375,-92.0263671875,485.0
200,-61.1005859375,-92.0263671875,485.5
201,-61.1005859375,-92.0263671875,486.0
202,-61.1005859375,-90.3271484375,509.5
203,-61.1005859375,-88.6279296875,488.0
204,-61.1005859375,-85.2294921875,505.5
205,-61.1005859375,-79.2822265625,500.0
206,-61.1005859375,-79.2822265625,500.5
207,-60.2509765625,-135.3564453125,487.0
208,-60.2509765625,-135.3564453125,487.5
209,-60.2509765625,-134.5068359375,471.5
210,-60.2509765625,-133.6572265625,471.0
211,-60.2509765625,-132.8076171875,471.0
212,-60.2509765625,-131.9580078125,470.5
213,-60.2509765625,-131.1083984375,470.0
214,-60.2509765625,-130.2587890625,469.5
215,-60.2509765625,-129.4091796875,469.0
216,-60.2509765625,-128.5595703125,468.5
217,-60.2509765625,-127.7099609375,468.0
218,-60.2509765625,-126.8603515625,464.0
219,-60.2509765625,-126.8603515625,464.5
220,-60.2509765625,-126.8603515625,465.0
221,-60.2509765625,-126.8603515625,465.5
222,-60.2509765625,-126.8603515625,466.0
223,-60.2509765625,-126.8603515625,466.5
224,-60.2509765625,-126.8603515625,467.0
225,-60.2509765625,-126.8603515625,467.5
226,-60.2509765625,-119.2138671875,463.5
227,-60.2509765625,-119.2138671875,464.0
228,-60.2509765625,-119.2138671875,464.5
229,-60.2509765625,-119.2138671875,465.0
230,-60.2509765625,-119.2138671875,465.5
231,-60.2509765625,-119.2138671875,466.0
232,-60.2509765625,-116.6650390625,521.0
233,-60.2509765625,-116.6650390625,521.5
234,-60.2509765625,-102.2216796875,444.5
235,-60.2509765625,-101.3720703125,445.0
236,-60.2509765625,-91.1767578125,486.5
237,-60.2509765625,-91.1767578125,509.5
238,-60.2509765625,-90.3271484375,487.0
239,-60.2509765625,-90.3271484375,487.5
240,-60.2509765625,-89.4775390625,488.0
241,-60.2509765625,-89.4775390625,488.5
242,-60.2509765625,-85.2294921875,506.0
243,-60.2509765625,-85.2294921875,506.5
244,-60.2509765625,-79.2822265625,501.0
245,-59.4013671875,-135.3564453125,472.0
246,-59.4013671875,-135.3564453125,488.0
247,-59.4013671875,-129.4091796875,468.5
248,-59.4013671875,-119.2138671875,466.5
249,-59.4013671875,-119.2138671875,467.0
250,-59.4013671875,-119.2138671875,467.5
251,-59.4013671875,-118.3642578125,468.0
252,-59.4013671875,-118.3642578125,468.5
253,-59.4013671875,-117.5146484375,469.0
254,-59.4013671875,-115.8154296875,522.0
255,-59.4013671875,-100.5224609375,445.0
256,-59.4013671875,-91.1767578125,451.0
257,-59.4013671875,-91.1767578125,510.0
258,-59.4013671875,-91.1767578125,510.5
259,-59.4013671875,-91.1767578125,511.0
260,-59.4013671875,-89.4775390625,489.0
261,-59.4013671875,-89.4775390625,489.5
262,-59.4013671875,-89.4775390625,490.0
263,-59.4013671875,-85.2294921875,507.0
264,-59.4013671875,-79.2822265625,501.5
265,-58.5517578125,-136.2060546875,472.5
266,-58.5517578125,-136.2060546875,473.0
267,-58.5517578125,-135.3564453125,488.5
268,-58.5517578125,-130.2587890625,468.0
269,-58.5517578125,-126.8603515625,522.5
270,-58.5517578125,-126.8603515625,523.0
271,-58.5517578125,-117.5146484375,469.5
272,-58.5517578125,-116.6650390625,470.0
273,-58.5517578125,-115.8154296875,522.5
274,-58.5517578125,-113.2666015625,507.0
275,-58.5517578125,-113.2666015625,507.5
276,-58.5517578125,-112.4169921875,508.0
277,-58.5517578125,-112.4169921875,508.5
278,-58.5517578125,-111.5673828125,509.0
279,-58.5517578125,-111.5673828125,509.5
280,-58.5517578125,-111.5673828125,510.0
281,-58.5517578125,-99.6728515625,445.5
282,-58.5517578125,-98.8232421875,446.0
283,-58.5517578125,-98.8232421875,446.5
284,-58.5517578125,-97.9736328125,447.0
285,-58.5517578125,-97.9736328125,447.5
286,-58.5517578125,-97.1240234375,448.0
287,-58.5517578125,-91.1767578125,451.0
288,-58.5517578125,-90.3271484375,490.5
289,-58.5517578125,-90.3271484375,511.5
290,-58.5517578125,-86.0791015625,508.5
291,-58.5517578125,-85.2294921875,507.5
292,-58.5517578125,-85.2294921875,508.0
293,-57.7021484375,-137.0556640625,473.5
294,-57.7021484375,-134.5068359375,489.0
295,-57.7021484375,-134.5068359375,489.5
296,-57.7021484375,-130.2587890625,467.5
297,-57.7021484375,-126.8603515625,523.5
298,-57.7021484375,-115.8154296875,470.5
299,-57.7021484375,-114.9658203125,505.0
300,-57.7021484375,-114.9658203125,522.5
301,-57.7021484375,-114.1162109375,505.5
302,-57.7021484375,-114.1162109375,506.0
303,-57.7021484375,-114.1162109375,506.5
304,-57.7021484375,-114.1162109375,522.5
305,-57.7021484375,-112.4169921875,521.5
306,-57.7021484375,-111.5673828125,521.5
307,-57.7021484375,-110.7177734375,510.5
308,-57.7021484375,-110.7177734375,511.0
309,-57.7021484375,-97.9736328125,448.5
310,-57.7021484375,-97.1240234375,449.0
311,-57.7021484375,-96.2744140625,449.5
312,-57.7021484375,-96.2744140625,450.0
313,-57.7021484375,-92.8759765625,451.0
314,-57.7021484375,-92.0263671875,451.0
315,-57.7021484375,-91.1767578125,491.0
316,-57.7021484375,-91.1767578125,512.0
317,-57.7021484375,-91.1767578125,512.5
318,-57.7021484375,-90.3271484375,513.0
319,-57.7021484375,-86.0791015625,509.0
320,-57.7021484375,-86.0791015625,509.5
321,-56.8525390625,-137.0556640625,474.0
322,-56.8525390625,-133.6572265625,490.0
323,-56.8525390625,-133.6572265625,490.5
324,-56.8525390625,-131.9580078125,492.0
325,-56.8525390625,-131.9580078125,492.5
326,-56.8525390625,-131.9580078125,493.0
327,-56.8525390625,-131.1083984375,468.0
328,-56.8525390625,-131.1083984375,494.0
329,-56.8525390625,-128.5595703125,524.5
330,-56.8525390625,-127.7099609375,524.0
331,-56.8525390625,-115.8154296875,504.5
332,-56.8525390625,-114.9658203125,471.0
333,-56.8525390625,-114.1162109375,523.0
334,-56.8525390625,-113.2666015625,522.0
335,-56.8525390625,-109.8681640625,511.5
336,-56.8525390625,-109.8681640625,512.0
337,-56.8525390625,-95.4248046875,450.5
338,-56.8525390625,-94.5751953125,451.0
339,-56.8525390625,-93.7255859375,451.5
340,-56.8525390625,-91.1767578125,491.5
341,-56.8525390625,-90.3271484375,513.5
342,-56.8525390625,-88.6279296875,513.0
343,-56.8525390625,-86.0791015625,510.0
344,-56.0029296875,-137.0556640625,474.5
345,-56.0029296875,-133.6572265625,491.0
346,-56.0029296875,-132.8076171875,491.5
347,-56.0029296875,-131.9580078125,493.5
348,-56.0029296875,-131.1083984375,468.0
349,-56.0029296875,-130.2587890625,494.5
350,-56.0029296875,-129.4091796875,495.0
351,-56.0029296875,-128.5595703125,495.0
352,-56.0029296875,-128.5595703125,525.0
353,-56.0029296875,-115.8154296875,470.5
354,-56.0029296875,-115.8154296875,504.5
355,-56.0029296875,-114.1162109375,523.5
356,-56.0029296875,-114.1162109375,524.0
357,-56.0029296875,-114.1162109375,524.5
358,-56.0029296875,-112.4169921875,525.0
359,-56.0029296875,-109.0185546875,512.5
360,-56.0029296875,-109.0185546875,513.0
361,-56.0029296875,-95.4248046875,451.5
362,-56.0029296875,-93.7255859375,450.5
363,-56.0029296875,-92.0263671875,492.0
364,-56.0029296875,-91.1767578125,514.0
365,-56.0029296875,-89.4775390625,513.5
366,-56.0029296875,-86.9287109375,511.5
367,-56.0029296875,-86.9287109375,512.0
368,-56.0029296875,-86.0791015625,510.5
369,-56.0029296875,-86.0791015625,511.0
370,-55.1533203125,-143.0029296875,494.5
371,-55.1533203125,-142.1533203125,495.0
372,-55.1533203125,-141.3037109375,495.0
373,-55.1533203125,-140.4541015625,495.5
374,-55.1533203125,-139.6044921875,496.0
375,-55.1533203125,-138.7548828125,496.5
376,-55.1533203125,-137.9052734375,497.0
377,-55.1533203125,-137.0556640625,475.0
378,-55.1533203125,-137.0556640625,497.5
379,-55.1533203125,-137.0556640625,498.0
380,-55.1533203125,-136.2060546875,498.5
381,-55.1533203125,-136.2060546875,499.0
382,-55.1533203125,-131.9580078125,468.0
383,-55.1533203125,-129.4091796875,525.5
384,-55.1533203125,-127.7099609375,495.5
385,-55.1533203125,-126.8603515625,496.0
386,-55.1533203125,-115.8154296875,470.0
387,-55.1533203125,-115.8154296875,504.0
388,-55.1533203125,-114.9658203125,498.5
389,-55.1533203125,-114.1162109375,525.0
390,-55.1533203125,-113.2666015625,525.5
391,-55.1533203125,-109.0185546875,471.0
392,-55.1533203125,-109.0185546875,513.5
393,-55.1533203125,-109.0185546875,514.0
394,-55.1533203125,-108.1689453125,470.5
395,-55.1533203125,-107.3193359375,470.0
396,-55.1533203125,-94.5751953125,451.5
397,-55.1533203125,-93.7255859375,450.0
398,-55.1533203125,-92.0263671875,492.5
399,-55.1533203125,-91.1767578125,514.5
400,-55.1533203125,-88.6279296875,513.5
401,-55.1533203125,-87.7783203125,513.0
402,-55.1533203125,-86.9287109375,512.5
403,-55.1533203125,-74.1845703125,498.0
404,-54.3037109375,-145.5517578125,492.5
405,-54.3037109375,-144.7021484375,493.0
406,-54.3037109375,-144.7021484375,493.5
407,-54.3037109375,-143.8525390625,494.0
408,-54.3037109375,-137.0556640625,475.5
409,-54.3037109375,-135.3564453125,499.5
410,-54.3037109375,-135.3564453125,500.0
411,-54.3037109375,-134.5068359375,500.5
412,-54.3037109375,-134.5068359375,501.0
413,-54.3037109375,-132.8076171875,468.5
414,-54.3037109375,-130.2587890625,526.0
415,-54.3037109375,-126.0107421875,495.5
416,-54.3037109375,-126.0107421875,496.0
417,-54.3037109375,-125.1611328125,496.5
418,-54.3037109375,-124.3115234375,497.0
419,-54.3037109375,-123.4619140625,497.5
420,-54.3037109375,-123.4619140625,498.0
421,-54.3037109375,-123.4619140625,500.0
422,-54.3037109375,-122.6123046875,498.5
423,-54.3037109375,-122.6123046875,499.0
424,-54.3037109375,-122.6123046875,499.5
425,-54.3037109375,-122.6123046875,500.5
426,-54.3037109375,-122.6123046875,501.0
427,-54.3037109375,-121.7626953125,498.5
428,-54.3037109375,-121.7626953125,501.5
429,-54.3037109375,-116.6650390625,470.5
430,-54.3037109375,-116.6650390625,471.0
431,-54.3037109375,-116.6650390625,503.5
432,-54.3037109375,-114.9658203125,499.0
433,-54.3037109375,-114.9658203125,499.5
434,-54.3037109375,-114.1162109375,526.0
435,-54.3037109375,-112.4169921875,526.0
436,-54.3037109375,-108.1689453125,514.5
437,-54.3037109375,-108.1689453125,515.0
438,-54.3037109375,-107.3193359375,471.0
439,-54.3037109375,-106.4697265625,470.5
440,-54.3037109375,-94.5751953125,452.0
441,-54.3037109375,-93.7255859375,450.0
442,-54.3037109375,-92.8759765625,449.5
443,-54.3037109375,-92.8759765625,493.0
444,-54.3037109375,-91.1767578125,515.0
445,-54.3037109375,-75.0341796875,498.5
446,-54.3037109375,-73.3349609375,498.0
447,-53.4541015625,-146.4013671875,492.0
448,-53.4541015625,-145.5517578125,483.0
449,-53.4541015625,-144.7021484375,483.5
450,-53.4541015625,-143.8525390625,483.0
451,-53.4541015625,-143.8525390625,484.0
452,-53.4541015625,-143.8525390625,484.5
453,-53.4541015625,-143.0029296875,479.5
454,-53.4541015625,-143.0029296875,480.0
455,-53.4541015625,-143.0029296875,480.5
456,-53.4541015625,-143.0029296875,481.0
457,-53.4541015625,-143.0029296875,481.5
458,-53.4541015625,-143.0029296875,482.0
459,-53.4541015625,-143.0029296875,482.5
460,-53.4541015625,-143.0029296875,484.5
461,-53.4541015625,-142.1533203125,485.0
462,-53.4541015625,-141.3037109375,485.0
463,-53.4541015625,-137.0556640625,476.0
464,-53.4541015625,-133.6572265625,501.5
465,-53.4541015625,-132.8076171875,468.5
466,-53.4541015625,-132.8076171875,501.5
467,-53.4541015625,-131.9580078125,501.5
468,-53.4541015625,-131.1083984375,501.5
469,-53.4541015625,-131.1083984375,526.5
470,-53.4541015625,-130.2587890625,527.0
471,-53.4541015625,-126.0107421875,495.0
472,-53.4541015625,-126.0107421875,501.0
473,-53.4541015625,-125.1611328125,501.0
474,-53.4541015625,-124.3115234375,501.0
475,-53.4541015625,-123.4619140625,501.0
476,-53.4541015625,-120.9130859375,498.0
477,-53.4541015625,-120.9130859375,501.5
478,-53.4541015625,-120.0634765625,502.0
479,-53.4541015625,-116.6650390625,503.5
480,-53.4541015625,-115.8154296875,471.5
481,-53.4541015625,-114.9658203125,499.0
482,-53.4541015625,-114.9658203125,500.0
483,-53.4541015625,-114.9658203125,526.5
484,-53.4541015625,-114.9658203125,527.0
485,-53.4541015625,-111.5673828125,526.0
486,-53.4541015625,-110.7177734375,525.5
487,-53.4541015625,-109.8681640625,525.0
488,-53.4541015625,-109.0185546875,470.0
489,-53.4541015625,-108.1689453125,470.0
490,-53.4541015625,-108.1689453125,515.5
491,-53.4541015625,-108.1689453125,516.0
492,-53.4541015625,-108.1689453125,516.5
493,-53.4541015625,-108.1689453125,517.0
494,-53.4541015625,-108.1689453125,517.5
495,-53.4541015625,-107.3193359375,470.0
496,-53.4541015625,-106.4697265625,469.5
497,-53.4541015625,-93.7255859375,447.5
498,-53.4541015625,-93.7255859375,448.0
499,-53.4541015625,-93.7255859375,448.5
500,-53.4541015625,-93.7255859375,452.5
501,-53.4541015625,-92.8759765625,449.0
502,-53.4541015625,-92.8759765625,450.5
503,-53.4541015625,-92.8759765625,453.0
504,-53.4541015625,-92.8759765625,493.5
505,-53.4541015625,-90.3271484375,515.5
506,-53.4541015625,-86.9287109375,427.5
507,-53.4541015625,-75.0341796875,499.0
508,-53.4541015625,-72.4853515625,498.0
509,-53.4541015625,-71.6357421875,497.5
510,-52.6044921875,-147.2509765625,482.0
511,-52.6044921875,-147.2509765625,492.0
512,-52.6044921875,-146.4013671875,482.5
513,-52.6044921875,-144.7021484375,485.0
514,-52.6044921875,-144.7021484375,485.5
515,-52.6044921875,-143.0029296875,478.5
516,-52.6044921875,-143.0029296875,479.0
517,-52.6044921875,-140.4541015625,485.0
518,-52.6044921875,-139.6044921875,485.5
519,-52.6044921875,-137.0556640625,476.5
520,-52.6044921875,-132.8076171875,469.0
521,-52.6044921875,-131.1083984375,527.5
522,-52.6044921875,-130.2587890625,501.5
523,-52.6044921875,-129.4091796875,501.5
524,-52.6044921875,-128.5595703125,501.5
525,-52.6044921875,-127.7099609375,501.5
526,-52.6044921875,-126.8603515625,490.5
527,-52.6044921875,-126.8603515625,501.0
528,-52.6044921875,-126.0107421875,490.0
529,-52.6044921875,-126.0107421875,494.5
530,-52.6044921875,-120.0634765625,498.5
531,-52.6044921875,-119.2138671875,498.5
532,-52.6044921875,-119.2138671875,502.5
533,-52.6044921875,-117.5146484375,503.0
534,-52.6044921875,-115.8154296875,472.0
535,-52.6044921875,-115.8154296875,499.0
536,-52.6044921875,-115.8154296875,500.0
537,-52.6044921875,-114.9658203125,527.5
538,-52.6044921875,-114.1162109375,440.5
539,-52.6044921875,-113.2666015625,440.0
540,-52.6044921875,-111.5673828125,439.5
541,-52.6044921875,-110.7177734375,439.0
542,-52.6044921875,-109.8681640625,438.5
543,-52.6044921875,-109.0185546875,438.0
544,-52.6044921875,-107.3193359375,518.0
545,-52.6044921875,-105.6201171875,469.5
546,-52.6044921875,-104.7705078125,469.5
547,-52.6044921875,-101.3720703125,469.0
548,-52.6044921875,-100.5224609375,469.0
549,-52.6044921875,-99.6728515625,468.0
550,-52.6044921875,-99.6728515625,468.5
551,-52.6044921875,-98.8232421875,467.5
552,-52.6044921875,-97.9736328125,466.5
553,-52.6044921875,-97.9736328125,467.0
554,-52.6044921875,-97.1240234375,465.0
555,-52.6044921875,-97.1240234375,465.5
556,-52.6044921875,-97.1240234375,466.0
557,-52.6044921875,-96.2744140625,463.5
558,-52.6044921875,-96.2744140625,464.0
559,-52.6044921875,-96.2744140625,464.5
560,-52.6044921875,-94.5751953125,445.0
561,-52.6044921875,-94.5751953125,445.5
562,-52.6044921875,-94.5751953125,446.5
563,-52.6044921875,-94.5751953125,447.0
564,-52.6044921875,-93.7255859375,435.0
565,-52.6044921875,-93.7255859375,435.5
566,-52.6044921875,-93.7255859375,436.0
567,-52.6044921875,-92.8759765625,453.5
568,-52.6044921875,-92.8759765625,454.0
569,-52.6044921875,-92.8759765625,493.5
570,-52.6044921875,-92.0263671875,451.0
571,-52.6044921875,-92.0263671875,452.5
572,-52.6044921875,-92.0263671875,517.0
573,-52.6044921875,-91.1767578125,516.0
574,-52.6044921875,-91.1767578125,516.5
575,-52.6044921875,-90.3271484375,517.0
576,-52.6044921875,-87.7783203125,427.5
577,-52.6044921875,-76.7333984375,478.5
578,-52.6044921875,-76.7333984375,479.0
579,-52.6044921875,-75.0341796875,499.5
580,-52.6044921875,-75.0341796875,500.0
581,-52.6044921875,-75.0341796875,500.5
582,-52.6044921875,-75.0341796875,501.0
583,-52.6044921875,-75.0341796875,501.5
584,-52.6044921875,-75.0341796875,502.0
585,-52.6044921875,-71.6357421875,497.0
586,-52.6044921875,-70.7861328125,496.5
587,-52.6044921875,-69.0869140625,492.5
588,-51.7548828125,-153.1982421875,477.0
589,-51.7548828125,-152.3486328125,477.5
590,-51.7548828125,-151.4990234375,478.0
591,-51.7548828125,-150.6494140625,478.5
592,-51.7548828125,-149.7998046875,479.0
593,-51.7548828125,-149.7998046875,479.5
594,-51.7548828125,-149.7998046875,480.0
595,-51.7548828125,-149.7998046875,480.5
596,-51.7548828125,-148.9501953125,481.0
597,-51.7548828125,-148.1005859375,481.5
598,-51.7548828125,-145.5517578125,486.0
599,-51.7548828125,-143.0029296875,478.0
600,-51.7548828125,-138.7548828125,486.0
601,-51.7548828125,-137.0556640625,477.0
602,-51.7548828125,-136.2060546875,477.5
603,-51.7548828125,-132.8076171875,469.0
604,-51.7548828125,-132.8076171875,527.5
605,-51.7548828125,-131.9580078125,528.0
606,-51.7548828125,-131.1083984375,528.5
607,-51.7548828125,-126.8603515625,491.0
608,-51.7548828125,-126.8603515625,491.5
609,-51.7548828125,-126.8603515625,494.0
610,-51.7548828125,-125.1611328125,489.5
611,-51.7548828125,-124.3115234375,489.0
612,-51.7548828125,-123.4619140625,489.0
613,-51.7548828125,-122.6123046875,489.0
614,-51.7548828125,-120.9130859375,444.0
615,-51.7548828125,-120.9130859375,444.5
616,-51.7548828125,-120.0634765625,443.5
617,-51.7548828125,-119.2138671875,442.5
618,-51.7548828125,-119.2138671875,443.0
619,-51.7548828125,-118.3642578125,441.5
620,-51.7548828125,-118.3642578125,442.0
621,-51.7548828125,-118.3642578125,498.5
622,-51.7548828125,-118.3642578125,500.0
623,-51.7548828125,-118.3642578125,500.5
624,-51.7548828125,-118.3642578125,502.5
625,-51.7548828125,-117.5146484375,441.0
626,-51.7548828125,-117.5146484375,499.0
627,-51.7548828125,-117.5146484375,499.5
628,-51.7548828125,-117.5146484375,501.0
629,-51.7548828125,-117.5146484375,501.5
630,-51.7548828125,-116.6650390625,440.5
631,-51.7548828125,-116.6650390625,499.0
632,-51.7548828125,-116.6650390625,500.5
633,-51.7548828125,-115.8154296875,440.5
634,-51.7548828125,-115.8154296875,472.5
